timestamp,power_kw,hour,day_of_week,month
2024-01-01 17:00:00,135.3017839194446,17,0,1
2024-01-01 17:15:00,141.7910137563933,17,0,1
2024-01-01 17:30:00,137.5730526957285,17,0,1
2024-01-01 17:45:00,151.85251434060856,17,0,1
2024-01-01 18:00:00,111.43478204587146,18,0,1
2024-01-01 18:15:00,118.67989858871137,18,0,1
2024-01-01 18:30:00,125.49916837702496,18,0,1
2024-01-01 18:45:00,120.87122307877073,18,0,1
2024-01-01 19:00:00,82.36073090610952,19,0,1
2024-01-01 19:15:00,93.20622720875126,19,0,1
2024-01-01 19:30:00,96.9741324899939,19,0,1
2024-01-01 19:45:00,83.91716624649239,19,0,1
2024-01-01 20:00:00,34.19382108692206,20,0,1
2024-01-01 20:15:00,34.35390909850768,20,0,1
2024-01-01 20:30:00,35.563472466183214,20,0,1
2024-01-01 20:45:00,35.706711227029025,20,0,1
2024-01-01 21:00:00,36.323886786018306,21,0,1
2024-01-01 21:15:00,36.58637715635701,21,0,1
2024-01-01 21:30:00,38.48645991135055,21,0,1
2024-01-01 21:45:00,38.7565166808442,21,0,1
2024-01-01 22:00:00,35.82258873083004,22,0,1
2024-01-01 22:15:00,36.277595467718676,22,0,1
2024-01-01 22:30:00,36.091794116142545,22,0,1
2024-01-01 22:45:00,35.14343397024949,22,0,1
2024-01-01 23:00:00,36.88709702344799,23,0,1
2024-01-01 23:15:00,39.09320507176897,23,0,1
2024-01-01 23:30:00,38.61411401631518,23,0,1
2024-01-01 23:45:00,40.41310522384627,23,0,1
2024-01-02 00:00:00,36.42367326942235,0,1,1
2024-01-02 00:15:00,34.602908584959124,0,1,1
2024-01-02 00:30:00,37.35775885456406,0,1,1
2024-01-02 00:45:00,34.581073717814625,0,1,1
2024-01-02 01:00:00,37.897799316877844,1,1,1
2024-01-02 01:15:00,37.76368147408042,1,1,1
2024-01-02 01:30:00,36.54518945881174,1,1,1
2024-01-02 01:45:00,38.05675746922022,1,1,1
2024-01-02 02:00:00,37.26261569493353,2,1,1
2024-01-02 02:15:00,37.12487101568633,2,1,1
2024-01-02 02:30:00,37.404837150067436,2,1,1
2024-01-02 02:45:00,35.92890406115455,2,1,1
2024-01-02 03:00:00,38.47155929815207,3,1,1
2024-01-02 03:15:00,36.1487449903501,3,1,1
2024-01-02 03:30:00,33.940826439819965,3,1,1
2024-01-02 03:45:00,37.233690219219625,3,1,1
2024-01-02 04:00:00,34.084708995063835,4,1,1
2024-01-02 04:15:00,37.828151211129715,4,1,1
2024-01-02 04:30:00,34.59671998505806,4,1,1
2024-01-02 04:45:00,39.28234128674893,4,1,1
2024-01-02 05:00:00,40.69621911835741,5,1,1
2024-01-02 05:15:00,33.95203583234002,5,1,1
2024-01-02 05:30:00,37.178770807767776,5,1,1
2024-01-02 05:45:00,38.109630825628884,5,1,1
2024-01-02 06:00:00,35.2870341881633,6,1,1
2024-01-02 06:15:00,36.89288113828829,6,1,1
2024-01-02 06:30:00,38.943848250465706,6,1,1
2024-01-02 06:45:00,38.95820574229457,6,1,1
2024-01-02 07:00:00,106.25639635131888,7,1,1
2024-01-02 07:15:00,101.58820766098972,7,1,1
2024-01-02 07:30:00,109.99549364436385,7,1,1
2024-01-02 07:45:00,94.621185587361,7,1,1
2024-01-02 08:00:00,127.80131361039288,8,1,1
2024-01-02 08:15:00,122.19000572821373,8,1,1
2024-01-02 08:30:00,131.21119828954664,8,1,1
2024-01-02 08:45:00,133.4311388398991,8,1,1
2024-01-02 09:00:00,149.31790599496267,9,1,1
2024-01-02 09:15:00,137.20712946048744,9,1,1
2024-01-02 09:30:00,138.71670589823614,9,1,1
2024-01-02 09:45:00,154.1474681919173,9,1,1
2024-01-02 10:00:00,142.18594059253078,10,1,1
2024-01-02 10:15:00,147.6084034884391,10,1,1
2024-01-02 10:30:00,134.19218985411675,10,1,1
2024-01-02 10:45:00,154.64563264975814,10,1,1
2024-01-02 11:00:00,143.99674834933464,11,1,1
2024-01-02 11:15:00,139.02504564588165,11,1,1
2024-01-02 11:30:00,138.52289356004127,11,1,1
2024-01-02 11:45:00,140.40054855385569,11,1,1
2024-01-02 12:00:00,153.30945011515288,12,1,1
2024-01-02 12:15:00,140.140841737361,12,1,1
2024-01-02 12:30:00,145.96317902897644,12,1,1
2024-01-02 12:45:00,126.52824489525665,12,1,1
2024-01-02 13:00:00,136.21965951114024,13,1,1
2024-01-02 13:15:00,147.38745337775663,13,1,1
2024-01-02 13:30:00,132.3573249099465,13,1,1
2024-01-02 13:45:00,142.33393067550963,13,1,1
2024-01-02 14:00:00,140.60486731548133,14,1,1
2024-01-02 14:15:00,139.99227200741007,14,1,1
2024-01-02 14:30:00,148.0171014153368,14,1,1
2024-01-02 14:45:00,140.90080370508582,14,1,1
2024-01-02 15:00:00,138.82285687242643,15,1,1
2024-01-02 15:15:00,143.30025930679795,15,1,1
2024-01-02 15:30:00,133.93774451805672,15,1,1
2024-01-02 15:45:00,139.94903266246024,15,1,1
2024-01-02 16:00:00,138.52909482686343,16,1,1
2024-01-02 16:15:00,138.46754953725437,16,1,1
2024-01-02 16:30:00,143.72183776566902,16,1,1
2024-01-02 16:45:00,145.4958163672117,16,1,1
2024-01-02 17:00:00,139.42284585840858,17,1,1
2024-01-02 17:15:00,142.13504525067654,17,1,1
2024-01-02 17:30:00,145.28317083380236,17,1,1
2024-01-02 17:45:00,141.8753120592445,17,1,1
2024-01-02 18:00:00,119.82607275135368,18,1,1
2024-01-02 18:15:00,130.2279011787437,18,1,1
2024-01-02 18:30:00,111.19177324772602,18,1,1
2024-01-02 18:45:00,109.08658762252983,18,1,1
2024-01-02 19:00:00,89.25379899317305,19,1,1
2024-01-02 19:15:00,89.8556870151137,19,1,1
2024-01-02 19:30:00,91.47667350855917,19,1,1
2024-01-02 19:45:00,91.45589185735534,19,1,1
2024-01-02 20:00:00,40.22856585103293,20,1,1
2024-01-02 20:15:00,34.37282899209603,20,1,1
2024-01-02 20:30:00,39.67335990788817,20,1,1
2024-01-02 20:45:00,34.52063087817031,20,1,1
2024-01-02 21:00:00,36.679948854760596,21,1,1
2024-01-02 21:15:00,37.975413034215016,21,1,1
2024-01-02 21:30:00,36.045537104126296,21,1,1
2024-01-02 21:45:00,37.610994169188295,21,1,1
2024-01-02 22:00:00,36.09570316788089,22,1,1
2024-01-02 22:15:00,35.01485618987503,22,1,1
2024-01-02 22:30:00,37.50748317291168,22,1,1
2024-01-02 22:45:00,36.7935027113988,22,1,1
2024-01-02 23:00:00,37.102109124483064,23,1,1
2024-01-02 23:15:00,36.39871893933284,23,1,1
2024-01-02 23:30:00,35.09369279081261,23,1,1
2024-01-02 23:45:00,38.884999739969416,23,1,1
2024-01-03 00:00:00,36.91739393616108,0,2,1
2024-01-03 00:15:00,34.27827657726431,0,2,1
2024-01-03 00:30:00,37.64398710310153,0,2,1
2024-01-03 00:45:00,33.29690655138333,0,2,1
2024-01-03 01:00:00,35.525412513445396,1,2,1
2024-01-03 01:15:00,40.073048576268164,1,2,1
2024-01-03 01:30:00,36.031853286507356,1,2,1
2024-01-03 01:45:00,34.95313829603355,1,2,1
2024-01-03 02:00:00,36.15732513136994,2,2,1
2024-01-03 02:15:00,35.89064996920775,2,2,1
2024-01-03 02:30:00,35.52572293292622,2,2,1
2024-01-03 02:45:00,36.484505440292736,2,2,1
2024-01-03 03:00:00,33.29690655138333,3,2,1
2024-01-03 03:15:00,37.9945522187383,3,2,1
2024-01-03 03:30:00,38.20367234530485,3,2,1
2024-01-03 03:45:00,35.26403696475481,3,2,1
2024-01-03 04:00:00,38.03191216716876,4,2,1
2024-01-03 04:15:00,37.93460960327454,4,2,1
2024-01-03 04:30:00,40.372243381657526,4,2,1
2024-01-03 04:45:00,37.71632447796906,4,2,1
2024-01-03 05:00:00,36.41822828211892,5,2,1
2024-01-03 05:15:00,37.355496989172416,5,2,1
2024-01-03 05:30:00,40.0286901377929,5,2,1
2024-01-03 05:45:00,34.59480239732643,5,2,1
2024-01-03 06:00:00,34.02105678899681,6,2,1
2024-01-03 06:15:00,37.20610242157634,6,2,1
2024-01-03 06:30:00,35.88692271000261,6,2,1
2024-01-03 06:45:00,38.95637691100942,6,2,1
2024-01-03 07:00:00,113.71389273515138,7,2,1
2024-01-03 07:15:00,105.47505141417899,7,2,1
2024-01-03 07:30:00,95.60639043490046,7,2,1
2024-01-03 07:45:00,98.30707270845168,7,2,1
2024-01-03 08:00:00,127.84075287966179,8,2,1
2024-01-03 08:15:00,120.68587941663726,8,2,1
2024-01-03 08:30:00,133.9336540476684,8,2,1
2024-01-03 08:45:00,133.95968433670106,8,2,1
2024-01-03 09:00:00,127.99623316382913,9,2,1
2024-01-03 09:15:00,146.5371694989442,9,2,1
2024-01-03 09:30:00,146.21318842244654,9,2,1
2024-01-03 09:45:00,138.63828049548195,9,2,1
2024-01-03 10:00:00,144.2840231420454,10,2,1
2024-01-03 10:15:00,141.23297234630388,10,2,1
2024-01-03 10:30:00,137.0159528301292,10,2,1
2024-01-03 10:45:00,136.7441500860797,10,2,1
2024-01-03 11:00:00,133.14094584347367,11,2,1
2024-01-03 11:15:00,135.13501546195246,11,2,1
2024-01-03 11:30:00,140.73717697845305,11,2,1
2024-01-03 11:45:00,139.2793967476175,11,2,1
2024-01-03 12:00:00,153.73185402586756,12,2,1
2024-01-03 12:15:00,137.0829702306687,12,2,1
2024-01-03 12:30:00,151.01759352763716,12,2,1
2024-01-03 12:45:00,144.81457972687375,12,2,1
2024-01-03 13:00:00,126.52824489525665,13,2,1
2024-01-03 13:15:00,141.45399564191237,13,2,1
2024-01-03 13:30:00,145.06744881185605,13,2,1
2024-01-03 13:45:00,139.87098662722408,13,2,1
2024-01-03 14:00:00,143.22161673911555,14,2,1
2024-01-03 14:15:00,132.6790923938076,14,2,1
2024-01-03 14:30:00,139.93704453490548,14,2,1
2024-01-03 14:45:00,151.09259623973176,14,2,1
2024-01-03 15:00:00,140.64376636150877,15,2,1
2024-01-03 15:15:00,136.22823414606103,15,2,1
2024-01-03 15:30:00,130.96526201909867,15,2,1
2024-01-03 15:45:00,146.1852628915992,15,2,1
2024-01-03 16:00:00,138.15131431495072,16,2,1
2024-01-03 16:15:00,141.59119613383115,16,2,1
2024-01-03 16:30:00,129.62946441945806,16,2,1
2024-01-03 16:45:00,148.705332384507,16,2,1
2024-01-03 17:00:00,130.9104740383861,17,2,1
2024-01-03 17:15:00,138.40259331398954,17,2,1
2024-01-03 17:30:00,135.63432016530692,17,2,1
2024-01-03 17:45:00,131.50061949853114,17,2,1
2024-01-03 18:00:00,107.42439137044468,18,2,1
2024-01-03 18:15:00,110.28452244612303,18,2,1
2024-01-03 18:30:00,117.65273607596339,18,2,1
2024-01-03 18:45:00,106.55010096442666,18,2,1
2024-01-03 19:00:00,94.54135437391784,19,2,1
2024-01-03 19:15:00,96.11328881516037,19,2,1
2024-01-03 19:30:00,87.73928543786674,19,2,1
2024-01-03 19:45:00,94.5678644432502,19,2,1
2024-01-03 20:00:00,34.30875345098034,20,2,1
2024-01-03 20:15:00,35.565674012437775,20,2,1
2024-01-03 20:30:00,39.9337757663351,20,2,1
2024-01-03 20:45:00,38.41545754722921,20,2,1
2024-01-03 21:00:00,36.78848867535811,21,2,1
2024-01-03 21:15:00,37.538857626351785,21,2,1
2024-01-03 21:30:00,37.50755678603795,21,2,1
2024-01-03 21:45:00,33.29690655138333,21,2,1
2024-01-03 22:00:00,36.02489719004096,22,2,1
2024-01-03 22:15:00,37.371291270566395,22,2,1
2024-01-03 22:30:00,37.71159841479186,22,2,1
2024-01-03 22:45:00,36.904084061357025,22,2,1
2024-01-03 23:00:00,40.36336058793759,23,2,1
2024-01-03 23:15:00,35.43760904329328,23,2,1
2024-01-03 23:30:00,37.700674700210996,23,2,1
2024-01-03 23:45:00,38.556196899600245,23,2,1
2024-01-04 00:00:00,37.660366294927705,0,3,1
2024-01-04 00:15:00,35.284215854435374,0,3,1
2024-01-04 00:30:00,35.465341518945735,0,3,1
2024-01-04 00:45:00,40.03029591542143,0,3,1
2024-01-04 01:00:00,36.40521648695635,1,3,1
2024-01-04 01:15:00,36.68265571671563,1,3,1
2024-01-04 01:30:00,36.19991715645797,1,3,1
2024-01-04 01:45:00,36.15156900589966,1,3,1
2024-01-04 02:00:00,38.54225848587351,2,3,1
2024-01-04 02:15:00,37.967211644837015,2,3,1
2024-01-04 02:30:00,40.137385135282244,2,3,1
2024-01-04 02:45:00,37.02987013888518,2,3,1
2024-01-04 03:00:00,35.25670937423668,3,3,1
2024-01-04 03:15:00,38.23537763852762,3,3,1
2024-01-04 03:30:00,37.80196172089561,3,3,1
2024-01-04 03:45:00,37.151758254727284,3,3,1
2024-01-04 04:00:00,35.74548352932837,4,3,1
2024-01-04 04:15:00,38.11207828723948,4,3,1
2024-01-04 04:30:00,35.033937856038285,4,3,1
2024-01-04 04:45:00,33.29690655138333,4,3,1
2024-01-04 05:00:00,37.64795802936888,5,3,1
2024-01-04 05:15:00,40.69621911835741,5,3,1
2024-01-04 05:30:00,35.59450867037527,5,3,1
2024-01-04 05:45:00,36.25386839785996,5,3,1
2024-01-04 06:00:00,35.86841289579124,6,3,1
2024-01-04 06:15:00,34.66283600857964,6,3,1
2024-01-04 06:30:00,35.62318375739263,6,3,1
2024-01-04 06:45:00,40.24270243794929,6,3,1
2024-01-04 07:00:00,100.93355128900275,7,3,1
2024-01-04 07:15:00,102.29058403142758,7,3,1
2024-01-04 07:30:00,101.98036914022403,7,3,1
2024-01-04 07:45:00,106.89705315597676,7,3,1
2024-01-04 08:00:00,122.14307185548226,8,3,1
2024-01-04 08:15:00,133.35543819287332,8,3,1
2024-01-04 08:30:00,119.87028636815786,8,3,1
2024-01-04 08:45:00,126.81874159109958,8,3,1
2024-01-04 09:00:00,144.13984244347307,9,3,1
2024-01-04 09:15:00,135.0474890966477,9,3,1
2024-01-04 09:30:00,151.46874863859327,9,3,1
2024-01-04 09:45:00,139.49655782042268,9,3,1
2024-01-04 10:00:00,144.85725095084837,10,3,1
2024-01-04 10:15:00,146.6162831128182,10,3,1
2024-01-04 10:30:00,129.5250594456426,10,3,1
2024-01-04 10:45:00,154.64563264975814,10,3,1
2024-01-04 11:00:00,147.64071155382075,11,3,1
2024-01-04 11:15:00,136.9299788865234,11,3,1
2024-01-04 11:30:00,141.41523948185454,11,3,1
2024-01-04 11:45:00,149.3578257973792,11,3,1
2024-01-04 12:00:00,147.7537958514718,12,3,1
2024-01-04 12:15:00,144.96436063130395,12,3,1
2024-01-04 12:30:00,139.7015155602822,12,3,1
2024-01-04 12:45:00,136.94972567265,12,3,1
2024-01-04 13:00:00,134.10655173999376,13,3,1
2024-01-04 13:15:00,137.00081935403054,13,3,1
2024-01-04 13:30:00,154.64563264975814,13,3,1
2024-01-04 13:45:00,146.89158877947364,13,3,1
2024-01-04 14:00:00,140.14138962239124,14,3,1
2024-01-04 14:15:00,149.69864821065562,14,3,1
2024-01-04 14:30:00,126.52824489525665,14,3,1
2024-01-04 14:45:00,142.4155384098994,14,3,1
2024-01-04 15:00:00,147.63140882309105,15,3,1
2024-01-04 15:15:00,134.76334818463445,15,3,1
2024-01-04 15:30:00,133.91508722694047,15,3,1
2024-01-04 15:45:00,136.4125041657342,15,3,1
2024-01-04 16:00:00,127.89174742009912,16,3,1
2024-01-04 16:15:00,144.263627139812,16,3,1
2024-01-04 16:30:00,150.69698121564548,16,3,1
2024-01-04 16:45:00,149.1592444655309,16,3,1
2024-01-04 17:00:00,149.29242385547246,17,3,1
2024-01-04 17:15:00,143.50227295135826,17,3,1
2024-01-04 17:30:00,129.5053159193256,17,3,1
2024-01-04 17:45:00,137.62290049120202,17,3,1
2024-01-04 18:00:00,121.08030236408129,18,3,1
2024-01-04 18:15:00,121.93597648237935,18,3,1
2024-01-04 18:30:00,130.2279011787437,18,3,1
2024-01-04 18:45:00,107.2626019707424,18,3,1
2024-01-04 19:00:00,87.32905552619226,19,3,1
2024-01-04 19:15:00,83.05785463251266,19,3,1
2024-01-04 19:30:00,85.57256428976824,19,3,1
2024-01-04 19:45:00,88.51219054229315,19,3,1
2024-01-04 20:00:00,36.37043972810644,20,3,1
2024-01-04 20:15:00,38.131504297209986,20,3,1
2024-01-04 20:30:00,35.543481904317545,20,3,1
2024-01-04 20:45:00,39.7707948439571,20,3,1
2024-01-04 21:00:00,34.69364370068697,21,3,1
2024-01-04 21:15:00,39.26985966257799,21,3,1
2024-01-04 21:30:00,37.43735466370884,21,3,1
2024-01-04 21:45:00,38.69530116689316,21,3,1
2024-01-04 22:00:00,34.0387068543317,22,3,1
2024-01-04 22:15:00,36.361715290799616,22,3,1
2024-01-04 22:30:00,38.77327492286617,22,3,1
2024-01-04 22:45:00,37.13059305088475,22,3,1
2024-01-04 23:00:00,37.610179983376675,23,3,1
2024-01-04 23:15:00,37.20987327111516,23,3,1
2024-01-04 23:30:00,36.0402936809227,23,3,1
2024-01-04 23:45:00,38.12515861210485,23,3,1
2024-01-05 00:00:00,35.43534864998837,0,4,1
2024-01-05 00:15:00,36.63623789954237,0,4,1
2024-01-05 00:30:00,35.918521637953084,0,4,1
2024-01-05 00:45:00,34.95252465994809,0,4,1
2024-01-05 01:00:00,36.21453405734966,1,4,1
2024-01-05 01:15:00,33.675740964291975,1,4,1
2024-01-05 01:30:00,36.891587872713046,1,4,1
2024-01-05 01:45:00,33.83502758538771,1,4,1
2024-01-05 02:00:00,34.87954671671329,2,4,1
2024-01-05 02:15:00,36.56904022421985,2,4,1
2024-01-05 02:30:00,37.336389813656176,2,4,1
2024-01-05 02:45:00,34.91034415786454,2,4,1
2024-01-05 03:00:00,37.901588529931004,3,4,1
2024-01-05 03:15:00,35.20022497103454,3,4,1
2024-01-05 03:30:00,38.10500728040197,3,4,1
2024-01-05 03:45:00,33.29690655138333,3,4,1
2024-01-05 04:00:00,36.92595650522318,4,4,1
2024-01-05 04:15:00,35.98985923101417,4,4,1
2024-01-05 04:30:00,36.011924066958954,4,4,1
2024-01-05 04:45:00,37.38700136628778,4,4,1
2024-01-05 05:00:00,37.76436497248593,5,4,1
2024-01-05 05:15:00,33.87342915259367,5,4,1
2024-01-05 05:30:00,35.43294069544757,5,4,1
2024-01-05 05:45:00,34.98149597934767,5,4,1
2024-01-05 06:00:00,37.2527522959819,6,4,1
2024-01-05 06:15:00,40.69621911835741,6,4,1
2024-01-05 06:30:00,37.624634549770235,6,4,1
2024-01-05 06:45:00,36.794731762650606,6,4,1
2024-01-05 07:00:00,106.35431720874308,7,4,1
2024-01-05 07:15:00,96.4444248899594,7,4,1
2024-01-05 07:30:00,108.53721144546593,7,4,1
2024-01-05 07:45:00,106.51161842646468,7,4,1
2024-01-05 08:00:00,126.96224262822321,8,4,1
2024-01-05 08:15:00,122.61604833778242,8,4,1
2024-01-05 08:30:00,125.23414390227562,8,4,1
2024-01-05 08:45:00,120.04025698560574,8,4,1
2024-01-05 09:00:00,130.90565411800551,9,4,1
2024-01-05 09:15:00,147.82706703320804,9,4,1
2024-01-05 09:30:00,141.93107598129072,9,4,1
2024-01-05 09:45:00,145.34216845248346,9,4,1
2024-01-05 10:00:00,131.5298478759243,10,4,1
2024-01-05 10:15:00,134.23708508616673,10,4,1
2024-01-05 10:30:00,147.52427821363256,10,4,1
2024-01-05 10:45:00,134.30579070148508,10,4,1
2024-01-05 11:00:00,132.87094233493409,11,4,1
2024-01-05 11:15:00,140.22481247794184,11,4,1
2024-01-05 11:30:00,142.57095526005892,11,4,1
2024-01-05 11:45:00,138.0782638803703,11,4,1
2024-01-05 12:00:00,142.69967064093237,12,4,1
2024-01-05 12:15:00,136.70210418255866,12,4,1
2024-01-05 12:30:00,141.45587070237198,12,4,1
2024-01-05 12:45:00,149.64059511166735,12,4,1
2024-01-05 13:00:00,136.39023426654717,13,4,1
2024-01-05 13:15:00,142.3454760200792,13,4,1
2024-01-05 13:30:00,147.22034882217028,13,4,1
2024-01-05 13:45:00,152.28444160558416,13,4,1
2024-01-05 14:00:00,131.29384938731434,14,4,1
2024-01-05 14:15:00,142.2432180702952,14,4,1
2024-01-05 14:30:00,146.23794714830743,14,4,1
2024-01-05 14:45:00,141.329850271946,14,4,1
2024-01-05 15:00:00,132.93772027187774,15,4,1
2024-01-05 15:15:00,138.7034142447261,15,4,1
2024-01-05 15:30:00,132.4384140656285,15,4,1
2024-01-05 15:45:00,135.89071586673512,15,4,1
2024-01-05 16:00:00,133.6399444557309,16,4,1
2024-01-05 16:15:00,143.13540291653436,16,4,1
2024-01-05 16:30:00,139.93050354293155,16,4,1
2024-01-05 16:45:00,145.29711322376062,16,4,1
2024-01-05 17:00:00,140.95113225182922,17,4,1
2024-01-05 17:15:00,135.81201161336614,17,4,1
2024-01-05 17:30:00,142.6626796471672,17,4,1
2024-01-05 17:45:00,131.604288507559,17,4,1
2024-01-05 18:00:00,109.70012823660079,18,4,1
2024-01-05 18:15:00,121.6525184631481,18,4,1
2024-01-05 18:30:00,117.96896826945262,18,4,1
2024-01-05 18:45:00,108.07762181572242,18,4,1
2024-01-05 19:00:00,89.94668114024672,19,4,1
2024-01-05 19:15:00,88.45414618925619,19,4,1
2024-01-05 19:30:00,87.10532591589615,19,4,1
2024-01-05 19:45:00,87.58655710513354,19,4,1
2024-01-05 20:00:00,35.590185192317264,20,4,1
2024-01-05 20:15:00,35.50599371805765,20,4,1
2024-01-05 20:30:00,33.29690655138333,20,4,1
2024-01-05 20:45:00,33.73395419797236,20,4,1
2024-01-05 21:00:00,40.231006964698786,21,4,1
2024-01-05 21:15:00,36.75033317774884,21,4,1
2024-01-05 21:30:00,39.18508611884543,21,4,1
2024-01-05 21:45:00,40.362441287098456,21,4,1
2024-01-05 22:00:00,40.69621911835741,22,4,1
2024-01-05 22:15:00,36.33705469686008,22,4,1
2024-01-05 22:30:00,37.94730949420379,22,4,1
2024-01-05 22:45:00,38.727606348218046,22,4,1
2024-01-05 23:00:00,37.66697230880855,23,4,1
2024-01-05 23:15:00,39.144026322895996,23,4,1
2024-01-05 23:30:00,39.06064828450371,23,4,1
2024-01-05 23:45:00,40.53475807781356,23,4,1
2024-01-06 00:00:00,15.071642697286615,0,5,1
2024-01-06 00:15:00,13.89643596583774,0,5,1
2024-01-06 00:30:00,15.351029713876315,0,5,1
2024-01-06 00:45:00,14.515058091293485,0,5,1
2024-01-06 01:00:00,15.386907166338979,1,5,1
2024-01-06 01:15:00,14.978393093341484,1,5,1
2024-01-06 01:30:00,15.17333144474868,1,5,1
2024-01-06 01:45:00,15.556369616446519,1,5,1
2024-01-06 02:00:00,14.90278571857636,2,5,1
2024-01-06 02:15:00,13.839227559866941,2,5,1
2024-01-06 02:30:00,13.849967704259933,2,5,1
2024-01-06 02:45:00,13.598641203053443,2,5,1
2024-01-06 03:00:00,14.536484438780008,3,5,1
2024-01-06 03:15:00,15.446824611037233,3,5,1
2024-01-06 03:30:00,14.145758877256483,3,5,1
2024-01-06 03:45:00,15.862366862826748,3,5,1
2024-01-06 04:00:00,14.195168836459189,4,5,1
2024-01-06 04:15:00,14.971075545950525,4,5,1
2024-01-06 04:30:00,14.185001102106336,4,5,1
2024-01-06 04:45:00,15.870966698867626,4,5,1
2024-01-06 05:00:00,13.890148575156033,5,5,1
2024-01-06 05:15:00,15.67794864602455,5,5,1
2024-01-06 05:30:00,15.01574082739439,5,5,1
2024-01-06 05:45:00,14.909983299019977,5,5,1
2024-01-06 06:00:00,15.216026073938771,6,5,1
2024-01-06 06:15:00,14.41602654129409,6,5,1
2024-01-06 06:30:00,14.277276635191924,6,5,1
2024-01-06 06:45:00,16.044478406988258,6,5,1
2024-01-06 07:00:00,15.103884729381386,7,5,1
2024-01-06 07:15:00,13.488409562119395,7,5,1
2024-01-06 07:30:00,15.045699366685225,7,5,1
2024-01-06 07:45:00,14.746224278657408,7,5,1
2024-01-06 08:00:00,15.020481983662064,8,5,1
2024-01-06 08:15:00,15.043624030783247,8,5,1
2024-01-06 08:30:00,14.358344775230252,8,5,1
2024-01-06 08:45:00,15.986323396666958,8,5,1
2024-01-06 09:00:00,15.505741752980718,9,5,1
