timestamp,power_kw,hour,day_of_week,month
2024-01-01 12:30:00,178.24790582537716,12,0,1
2024-01-01 12:45:00,159.23829800190535,12,0,1
2024-01-01 13:00:00,165.07494349936943,13,0,1
2024-01-01 13:15:00,178.7399656226671,13,0,1
2024-01-01 13:30:00,172.5685880057188,13,0,1
2024-01-01 13:45:00,174.95947153718726,13,0,1
2024-01-01 14:00:00,175.1462663687071,14,0,1
2024-01-01 14:15:00,179.77855907545927,14,0,1
2024-01-01 14:30:00,181.33826162790646,14,0,1
2024-01-01 14:45:00,168.14800377029133,14,0,1
2024-01-01 15:00:00,64.32278201027682,15,0,1
2024-01-01 15:15:00,57.87120599822551,15,0,1
2024-01-01 15:30:00,58.38033709444057,15,0,1
2024-01-01 15:45:00,54.26016033775409,15,0,1
2024-01-01 16:00:00,28.07214762710199,16,0,1
2024-01-01 16:15:00,28.707577360077167,16,0,1
2024-01-01 16:30:00,31.14884060274474,16,0,1
2024-01-01 16:45:00,32.02340455335884,16,0,1
2024-01-01 17:00:00,30.926343108672643,17,0,1
2024-01-01 17:15:00,32.30936044083752,17,0,1
2024-01-01 17:30:00,29.996151512874707,17,0,1
2024-01-01 17:45:00,29.465364067013166,17,0,1
2024-01-01 18:00:00,30.215216446090594,18,0,1
2024-01-01 18:15:00,29.06069384022952,18,0,1
2024-01-01 18:30:00,29.455350391353146,18,0,1
2024-01-01 18:45:00,30.3900863468152,18,0,1
2024-01-01 19:00:00,30.864980283641938,19,0,1
2024-01-01 19:15:00,28.63357463813941,19,0,1
2024-01-01 19:30:00,29.310777143486337,19,0,1
2024-01-01 19:45:00,30.712681434078032,19,0,1
2024-01-01 20:00:00,28.000467094993315,20,0,1
2024-01-01 20:15:00,29.20578991598474,20,0,1
2024-01-01 20:30:00,29.599349230452503,20,0,1
2024-01-01 20:45:00,31.357119422408193,20,0,1
2024-01-01 21:00:00,28.541938801470675,21,0,1
2024-01-01 21:15:00,29.77101450238151,21,0,1
2024-01-01 21:30:00,33.15898687307194,21,0,1
2024-01-01 21:45:00,30.78796471433401,21,0,1
2024-01-01 22:00:00,31.966762053593104,22,0,1
2024-01-01 22:15:00,27.546940587905553,22,0,1
2024-01-01 22:30:00,31.121119853059678,22,0,1
2024-01-01 22:45:00,32.32420679007944,22,0,1
2024-01-01 23:00:00,29.950177190150825,23,0,1
2024-01-01 23:15:00,31.038475906693588,23,0,1
2024-01-01 23:30:00,30.498410957252545,23,0,1
2024-01-01 23:45:00,28.7422362269777,23,0,1
2024-01-02 00:00:00,31.431998301311403,0,1,1
2024-01-02 00:15:00,29.899952623865794,0,1,1
2024-01-02 00:30:00,27.416155371602134,0,1,1
2024-01-02 00:45:00,28.93559706878849,0,1,1
2024-01-02 01:00:00,30.723799293879793,1,1,1
2024-01-02 01:15:00,29.572472601433688,1,1,1
2024-01-02 01:30:00,32.03557043606299,1,1,1
2024-01-02 01:45:00,29.288610280514654,1,1,1
2024-01-02 02:00:00,31.317230695250643,2,1,1
2024-01-02 02:15:00,31.85989766883784,2,1,1
2024-01-02 02:30:00,29.22848713892253,2,1,1
2024-01-02 02:45:00,31.33212893523188,2,1,1
2024-01-02 03:00:00,27.94857208577577,3,1,1
2024-01-02 03:15:00,29.714317915374497,3,1,1
2024-01-02 03:30:00,30.270938100805033,3,1,1
2024-01-02 03:45:00,30.607857517410686,3,1,1
2024-01-02 04:00:00,32.12175889252572,4,1,1
2024-01-02 04:15:00,28.825357979014157,4,1,1
2024-01-02 04:30:00,28.697113402788105,4,1,1
2024-01-02 04:45:00,28.381222184602784,4,1,1
2024-01-02 05:00:00,30.4050204360729,5,1,1
2024-01-02 05:15:00,29.559277217084432,5,1,1
2024-01-02 05:30:00,31.020913183947503,5,1,1
2024-01-02 05:45:00,31.38735074191104,5,1,1
2024-01-02 06:00:00,29.724216201300727,6,1,1
2024-01-02 06:15:00,30.584143444929925,6,1,1
2024-01-02 06:30:00,30.306634648989206,6,1,1
2024-01-02 06:45:00,30.79259971939644,6,1,1
2024-01-02 07:00:00,101.6845211239796,7,1,1
2024-01-02 07:15:00,99.15958779082554,7,1,1
2024-01-02 07:30:00,96.79155196429791,7,1,1
2024-01-02 07:45:00,101.82673106646382,7,1,1
2024-01-02 08:00:00,152.07676971596263,8,1,1
2024-01-02 08:15:00,144.96571451641637,8,1,1
2024-01-02 08:30:00,139.77374324610474,8,1,1
2024-01-02 08:45:00,152.45778630765327,8,1,1
2024-01-02 09:00:00,179.8517261402014,9,1,1
2024-01-02 09:15:00,182.6304320824711,9,1,1
2024-01-02 09:30:00,171.74014937212806,9,1,1
2024-01-02 09:45:00,159.05768206492183,9,1,1
2024-01-02 10:00:00,162.44763226929277,10,1,1
2024-01-02 10:15:00,162.39908894367076,10,1,1
2024-01-02 10:30:00,174.42610206460208,10,1,1
2024-01-02 10:45:00,183.5108125654737,10,1,1
2024-01-02 11:00:00,177.6152512567041,11,1,1
2024-01-02 11:15:00,158.7613069779205,11,1,1
2024-01-02 11:30:00,172.26821530196932,11,1,1
2024-01-02 11:45:00,178.744970487274,11,1,1
2024-01-02 12:00:00,176.95636451180874,12,1,1
2024-01-02 12:15:00,182.08856650569874,12,1,1
2024-01-02 12:30:00,163.90814105217734,12,1,1
2024-01-02 12:45:00,178.5368916990897,12,1,1
2024-01-02 13:00:00,169.01046964497107,13,1,1
2024-01-02 13:15:00,171.61544764967294,13,1,1
2024-01-02 13:30:00,171.88982320686324,13,1,1
2024-01-02 13:45:00,180.99654641326836,13,1,1
2024-01-02 14:00:00,165.03692390191702,14,1,1
2024-01-02 14:15:00,160.9668139744154,14,1,1
2024-01-02 14:30:00,159.1036422001992,14,1,1
2024-01-02 14:45:00,169.26390826413314,14,1,1
2024-01-02 15:00:00,60.32774119858251,15,1,1
2024-01-02 15:15:00,62.05523236296565,15,1,1
2024-01-02 15:30:00,59.784502159585244,15,1,1
2024-01-02 15:45:00,64.40989710436024,15,1,1
2024-01-02 16:00:00,27.130080168877043,16,1,1
2024-01-02 16:15:00,31.12106164981879,16,1,1
2024-01-02 16:30:00,28.170969276615317,16,1,1
2024-01-02 16:45:00,33.05598321400352,16,1,1
2024-01-02 17:00:00,28.927140315764117,17,1,1
2024-01-02 17:15:00,30.483440563866573,17,1,1
2024-01-02 17:30:00,30.96525202401094,17,1,1
2024-01-02 17:45:00,30.355050250494827,17,1,1
2024-01-02 18:00:00,29.81519660686255,18,1,1
2024-01-02 18:15:00,31.843954338047585,18,1,1
2024-01-02 18:30:00,31.148786409902314,18,1,1
2024-01-02 18:45:00,32.50386370477211,18,1,1
2024-01-02 19:00:00,29.878563712936554,19,1,1
2024-01-02 19:15:00,32.86031568708949,19,1,1
2024-01-02 19:30:00,31.022652072656417,19,1,1
2024-01-02 19:45:00,29.059450590148778,19,1,1
2024-01-02 20:00:00,28.21449895105263,20,1,1
2024-01-02 20:15:00,30.564658945390825,20,1,1
2024-01-02 20:30:00,30.456860488991715,20,1,1
2024-01-02 20:45:00,33.15898687307194,20,1,1
2024-01-02 21:00:00,32.51239595552154,21,1,1
2024-01-02 21:15:00,29.236702266701393,21,1,1
2024-01-02 21:30:00,32.084302581209755,21,1,1
2024-01-02 21:45:00,30.6711147826983,21,1,1
2024-01-02 22:00:00,29.662083605564835,22,1,1
2024-01-02 22:15:00,30.04974116004568,22,1,1
2024-01-02 22:30:00,28.809997550307894,22,1,1
2024-01-02 22:45:00,33.15898687307194,22,1,1
2024-01-02 23:00:00,28.147655396154438,23,1,1
2024-01-02 23:15:00,31.520583736020065,23,1,1
2024-01-02 23:30:00,30.70600103599436,23,1,1
2024-01-02 23:45:00,30.058611195628494,23,1,1
2024-01-03 00:00:00,32.379105376588264,0,2,1
2024-01-03 00:15:00,31.033076939970872,0,2,1
2024-01-03 00:30:00,32.31504912845116,0,2,1
2024-01-03 00:45:00,31.497164052509596,0,2,1
2024-01-03 01:00:00,28.675345870457747,1,2,1
2024-01-03 01:15:00,30.45496478593778,1,2,1
2024-01-03 01:30:00,30.23829906987272,1,2,1
2024-01-03 01:45:00,31.65595233025769,1,2,1
2024-01-03 02:00:00,29.1487427841159,2,2,1
2024-01-03 02:15:00,29.52535247535273,2,2,1
2024-01-03 02:30:00,30.687500818786845,2,2,1
2024-01-03 02:45:00,30.34988074054809,2,2,1
2024-01-03 03:00:00,30.79420949012097,3,2,1
2024-01-03 03:15:00,30.71124604926404,3,2,1
2024-01-03 03:30:00,31.47369191095327,3,2,1
2024-01-03 03:45:00,29.9136237681219,3,2,1
2024-01-03 04:00:00,30.006598696791222,4,2,1
2024-01-03 04:15:00,30.391614345560512,4,2,1
2024-01-03 04:30:00,31.10708532635966,4,2,1
2024-01-03 04:45:00,29.785574721279968,4,2,1
2024-01-03 05:00:00,31.279443586794077,5,2,1
2024-01-03 05:15:00,33.15898687307194,5,2,1
2024-01-03 05:30:00,31.462941475904174,5,2,1
2024-01-03 05:45:00,29.595497558651658,5,2,1
2024-01-03 06:00:00,31.638659156573805,6,2,1
2024-01-03 06:15:00,27.72931353024486,6,2,1
2024-01-03 06:30:00,30.07254345269895,6,2,1
2024-01-03 06:45:00,29.611653655851608,6,2,1
2024-01-03 07:00:00,94.07986237205637,7,2,1
2024-01-03 07:15:00,106.43524638214424,7,2,1
2024-01-03 07:30:00,98.5845637720172,7,2,1
2024-01-03 07:45:00,98.04290896565092,7,2,1
2024-01-03 08:00:00,153.9025389969624,8,2,1
2024-01-03 08:15:00,160.30874873687782,8,2,1
2024-01-03 08:30:00,152.6941663648913,8,2,1
2024-01-03 08:45:00,146.38507507934284,8,2,1
2024-01-03 09:00:00,167.38254943389734,9,2,1
2024-01-03 09:15:00,164.87464263468368,9,2,1
2024-01-03 09:30:00,170.41854471001685,9,2,1
2024-01-03 09:45:00,157.80044809047257,9,2,1
2024-01-03 10:00:00,168.53041113470508,10,2,1
2024-01-03 10:15:00,176.13436309234208,10,2,1
2024-01-03 10:30:00,170.56393123258368,10,2,1
2024-01-03 10:45:00,164.58163208152462,10,2,1
2024-01-03 11:00:00,173.06532857347196,11,2,1
2024-01-03 11:15:00,174.7978400890729,11,2,1
2024-01-03 11:30:00,173.1544548646856,11,2,1
2024-01-03 11:45:00,170.7357201656768,11,2,1
2024-01-03 12:00:00,171.11398075317683,12,2,1
2024-01-03 12:15:00,161.68206890056982,12,2,1
2024-01-03 12:30:00,179.2014581214482,12,2,1
2024-01-03 12:45:00,166.71363890411243,12,2,1
2024-01-03 13:00:00,180.66158859947905,13,2,1
2024-01-03 13:15:00,176.4770584622212,13,2,1
2024-01-03 13:30:00,177.7983625007827,13,2,1
2024-01-03 13:45:00,171.7426938306392,13,2,1
2024-01-03 14:00:00,180.2839832223576,14,2,1
2024-01-03 14:15:00,173.61451227755938,14,2,1
2024-01-03 14:30:00,184.77773957049956,14,2,1
2024-01-03 14:45:00,162.68852263805638,14,2,1
2024-01-03 15:00:00,60.20730184008296,15,2,1
2024-01-03 15:15:00,58.73490541065225,15,2,1
2024-01-03 15:30:00,60.283805192036425,15,2,1
2024-01-03 15:45:00,55.92182338745531,15,2,1
2024-01-03 16:00:00,30.340051695151878,16,2,1
2024-01-03 16:15:00,31.118029772732093,16,2,1
2024-01-03 16:30:00,30.304507856069016,16,2,1
2024-01-03 16:45:00,30.395893920914045,16,2,1
2024-01-03 17:00:00,30.86708501826034,17,2,1
2024-01-03 17:15:00,28.983508609707098,17,2,1
2024-01-03 17:30:00,27.294134301108492,17,2,1
2024-01-03 17:45:00,31.03378346530421,17,2,1
2024-01-03 18:00:00,30.38836475519931,18,2,1
2024-01-03 18:15:00,28.357742152598338,18,2,1
2024-01-03 18:30:00,33.15898687307194,18,2,1
2024-01-03 18:45:00,31.007597171314064,18,2,1
2024-01-03 19:00:00,31.30525061176996,19,2,1
2024-01-03 19:15:00,30.07875849235966,19,2,1
2024-01-03 19:30:00,27.987065536678003,19,2,1
2024-01-03 19:45:00,31.760378695400696,19,2,1
2024-01-03 20:00:00,28.804389547724234,20,2,1
2024-01-03 20:15:00,28.31245569704848,20,2,1
2024-01-03 20:30:00,30.2039198432766,20,2,1
2024-01-03 20:45:00,31.802774202528376,20,2,1
2024-01-03 21:00:00,30.029066592550077,21,2,1
2024-01-03 21:15:00,32.610565125890616,21,2,1
2024-01-03 21:30:00,30.884606319720092,21,2,1
2024-01-03 21:45:00,27.87123473904732,21,2,1
2024-01-03 22:00:00,29.3249900748851,22,2,1
2024-01-03 22:15:00,28.830834581560044,22,2,1
2024-01-03 22:30:00,30.602396609717477,22,2,1
2024-01-03 22:45:00,30.53881947337692,22,2,1
2024-01-03 23:00:00,32.078640292656175,23,2,1
2024-01-03 23:15:00,30.23908544195811,23,2,1
2024-01-03 23:30:00,27.130080168877043,23,2,1
2024-01-03 23:45:00,29.76760148557387,23,2,1
2024-01-04 00:00:00,30.143299110106128,0,3,1
2024-01-04 00:15:00,31.13072838002373,0,3,1
2024-01-04 00:30:00,28.42554762604737,0,3,1
2024-01-04 00:45:00,28.97108724809102,0,3,1
2024-01-04 01:00:00,31.26811819230174,1,3,1
2024-01-04 01:15:00,31.857199113680814,1,3,1
2024-01-04 01:30:00,30.15346689774315,1,3,1
2024-01-04 01:45:00,29.023687630756502,1,3,1
2024-01-04 02:00:00,30.251860214070696,2,3,1
2024-01-04 02:15:00,28.71273362944248,2,3,1
2024-01-04 02:30:00,28.656131124218373,2,3,1
2024-01-04 02:45:00,33.15898687307194,2,3,1
2024-01-04 03:00:00,29.61862364035488,3,3,1
2024-01-04 03:15:00,28.77221036665543,3,3,1
2024-01-04 03:30:00,28.702534037836394,3,3,1
2024-01-04 03:45:00,31.448772108659423,3,3,1
2024-01-04 04:00:00,29.43989557031626,4,3,1
2024-01-04 04:15:00,29.99719010988408,4,3,1
2024-01-04 04:30:00,28.487164411262384,4,3,1
2024-01-04 04:45:00,30.206666181395104,4,3,1
2024-01-04 05:00:00,28.231245871553792,5,3,1
2024-01-04 05:15:00,28.122416710598188,5,3,1
2024-01-04 05:30:00,32.71574716482948,5,3,1
2024-01-04 05:45:00,32.12549466323113,5,3,1
2024-01-04 06:00:00,31.098406770926566,6,3,1
2024-01-04 06:15:00,30.820981812072844,6,3,1
2024-01-04 06:30:00,32.40730049190754,6,3,1
2024-01-04 06:45:00,29.169366922631433,6,3,1
2024-01-04 07:00:00,94.90157909340667,7,3,1
2024-01-04 07:15:00,104.65015449913182,7,3,1
2024-01-04 07:30:00,98.5806359405765,7,3,1
2024-01-04 07:45:00,100.49954592145077,7,3,1
2024-01-04 08:00:00,148.94740949941294,8,3,1
2024-01-04 08:15:00,154.3115022683863,8,3,1
2024-01-04 08:30:00,165.79493436535972,8,3,1
2024-01-04 08:45:00,151.53133617068752,8,3,1
2024-01-04 09:00:00,177.36751567240756,9,3,1
2024-01-04 09:15:00,187.9009256140743,9,3,1
2024-01-04 09:30:00,176.0696918083512,9,3,1
2024-01-04 09:45:00,175.14334615603087,9,3,1
2024-01-04 10:00:00,170.5034477687273,10,3,1
2024-01-04 10:15:00,171.98096120671772,10,3,1
2024-01-04 10:30:00,180.8056441891975,10,3,1
2024-01-04 10:45:00,159.8564719967731,10,3,1
2024-01-04 11:00:00,173.6610515219695,11,3,1
2024-01-04 11:15:00,187.9009256140743,11,3,1
2024-01-04 11:30:00,164.57356034421576,11,3,1
2024-01-04 11:45:00,178.82544089867034,11,3,1
2024-01-04 12:00:00,179.13633013992424,12,3,1
2024-01-04 12:15:00,187.9009256140743,12,3,1
2024-01-04 12:30:00,183.41300971097266,12,3,1
2024-01-04 12:45:00,153.7371209569699,12,3,1
2024-01-04 13:00:00,180.23416133154646,13,3,1
2024-01-04 13:15:00,175.8796068352975,13,3,1
2024-01-04 13:30:00,169.55674932593985,13,3,1
2024-01-04 13:45:00,165.98257998860984,13,3,1
2024-01-04 14:00:00,162.71658050244585,14,3,1
2024-01-04 14:15:00,168.01342975509976,14,3,1
2024-01-04 14:30:00,160.5771976683945,14,3,1
2024-01-04 14:45:00,172.13147300910393,14,3,1
2024-01-04 15:00:00,57.66341278863252,15,3,1
2024-01-04 15:15:00,54.703915214273515,15,3,1
2024-01-04 15:30:00,59.62010645084622,15,3,1
2024-01-04 15:45:00,64.79694573591712,15,3,1
2024-01-04 16:00:00,30.493902273934676,16,3,1
2024-01-04 16:15:00,31.133779714789835,16,3,1
2024-01-04 16:30:00,31.129863605142987,16,3,1
2024-01-04 16:45:00,29.358956145706237,16,3,1
2024-01-04 17:00:00,29.62756109319818,17,3,1
2024-01-04 17:15:00,31.971700641185247,17,3,1
2024-01-04 17:30:00,29.035744536378377,17,3,1
2024-01-04 17:45:00,30.26266800828484,17,3,1
2024-01-04 18:00:00,31.740686724667476,18,3,1
2024-01-04 18:15:00,31.38766423009598,18,3,1
2024-01-04 18:30:00,28.17632133441353,18,3,1
2024-01-04 18:45:00,30.31243413975737,18,3,1
2024-01-04 19:00:00,28.16507486045035,19,3,1
2024-01-04 19:15:00,28.55989549248832,19,3,1
2024-01-04 19:30:00,30.365101608297103,19,3,1
2024-01-04 19:45:00,32.05535984858901,19,3,1
2024-01-04 20:00:00,29.55748130469399,20,3,1
2024-01-04 20:15:00,30.6097930494273,20,3,1
2024-01-04 20:30:00,27.59739396506389,20,3,1
2024-01-04 20:45:00,31.882290529432073,20,3,1
2024-01-04 21:00:00,32.08162754733113,21,3,1
2024-01-04 21:15:00,32.20197273925976,21,3,1
2024-01-04 21:30:00,30.021004959369762,21,3,1
2024-01-04 21:45:00,29.689140203128037,21,3,1
2024-01-04 22:00:00,31.413882792594343,22,3,1
2024-01-04 22:15:00,27.237096984510014,22,3,1
2024-01-04 22:30:00,29.807594830391142,22,3,1
2024-01-04 22:45:00,28.729237513858468,22,3,1
2024-01-04 23:00:00,29.523772975847926,23,3,1
2024-01-04 23:15:00,30.70176317794913,23,3,1
2024-01-04 23:30:00,27.545269125468366,23,3,1
2024-01-04 23:45:00,31.317555218015855,23,3,1
2024-01-05 00:00:00,28.93501051848035,0,4,1
2024-01-05 00:15:00,33.15898687307194,0,4,1
2024-01-05 00:30:00,28.86683274100746,0,4,1
2024-01-05 00:45:00,32.44030164278642,0,4,1
2024-01-05 01:00:00,31.000366756236218,1,4,1
2024-01-05 01:15:00,28.738541245345267,1,4,1
2024-01-05 01:30:00,28.68568074406086,1,4,1
2024-01-05 01:45:00,27.86111966268258,1,4,1
2024-01-05 02:00:00,30.113218275240115,2,4,1
2024-01-05 02:15:00,29.34071514421992,2,4,1
2024-01-05 02:30:00,29.85765291284112,2,4,1
2024-01-05 02:45:00,29.790398212118767,2,4,1
2024-01-05 03:00:00,29.92887762773374,3,4,1
2024-01-05 03:15:00,30.04849179475233,3,4,1
2024-01-05 03:30:00,28.114987174974924,3,4,1
2024-01-05 03:45:00,31.040643689680056,3,4,1
2024-01-05 04:00:00,29.831275641398744,4,4,1
2024-01-05 04:15:00,32.439124650024404,4,4,1
2024-01-05 04:30:00,29.912258491359054,4,4,1
2024-01-05 04:45:00,28.330086038688147,4,4,1
2024-01-05 05:00:00,30.104517396769893,5,4,1
2024-01-05 05:15:00,31.779921825390186,5,4,1
2024-01-05 05:30:00,30.300686482971017,5,4,1
2024-01-05 05:45:00,30.15501270624805,5,4,1
2024-01-05 06:00:00,29.829763884121167,6,4,1
2024-01-05 06:15:00,29.224926313382117,6,4,1
2024-01-05 06:30:00,31.594020994594842,6,4,1
2024-01-05 06:45:00,29.73588258771537,6,4,1
2024-01-05 07:00:00,102.86858184343649,7,4,1
2024-01-05 07:15:00,98.4349186291322,7,4,1
2024-01-05 07:30:00,105.29952352650848,7,4,1
2024-01-05 07:45:00,103.97166687000569,7,4,1
2024-01-05 08:00:00,142.46885016338427,8,4,1
2024-01-05 08:15:00,146.81391823507536,8,4,1
2024-01-05 08:30:00,149.79541126116098,8,4,1
2024-01-05 08:45:00,151.62646441800928,8,4,1
2024-01-05 09:00:00,186.83678653698135,9,4,1
2024-01-05 09:15:00,180.50026337611627,9,4,1
2024-01-05 09:30:00,176.1762779993274,9,4,1
2024-01-05 09:45:00,153.7371209569699,9,4,1
2024-01-05 10:00:00,171.88506915631208,10,4,1
2024-01-05 10:15:00,173.7158281370957,10,4,1
2024-01-05 10:30:00,159.7205536863026,10,4,1
2024-01-05 10:45:00,158.9349932107882,10,4,1
2024-01-05 11:00:00,174.19176268251618,11,4,1
2024-01-05 11:15:00,173.5006024859798,11,4,1
2024-01-05 11:30:00,173.25343264979495,11,4,1
2024-01-05 11:45:00,172.69862857092338,11,4,1
2024-01-05 12:00:00,182.27382379872154,12,4,1
2024-01-05 12:15:00,178.1587751226972,12,4,1
2024-01-05 12:30:00,171.27838871074442,12,4,1
2024-01-05 12:45:00,176.53543513828504,12,4,1
2024-01-05 13:00:00,176.62937303521414,13,4,1
2024-01-05 13:15:00,172.8495245637608,13,4,1
2024-01-05 13:30:00,166.85338714622844,13,4,1
2024-01-05 13:45:00,161.69689053564764,13,4,1
2024-01-05 14:00:00,167.74789013209906,14,4,1
2024-01-05 14:15:00,166.70973111919255,14,4,1
2024-01-05 14:30:00,165.49789810541208,14,4,1
2024-01-05 14:45:00,174.44755284211806,14,4,1
2024-01-05 15:00:00,57.50677569014661,15,4,1
2024-01-05 15:15:00,61.449531091964275,15,4,1
2024-01-05 15:30:00,60.71319420094945,15,4,1
2024-01-05 15:45:00,62.75878265674471,15,4,1
2024-01-05 16:00:00,31.056235282306883,16,4,1
2024-01-05 16:15:00,28.801060708345492,16,4,1
2024-01-05 16:30:00,28.954029709140357,16,4,1
2024-01-05 16:45:00,29.259569718818987,16,4,1
2024-01-05 17:00:00,27.821013303524943,17,4,1
2024-01-05 17:15:00,30.111546697023126,17,4,1
2024-01-05 17:30:00,29.697719608881417,17,4,1
2024-01-05 17:45:00,32.08452542249606,17,4,1
2024-01-05 18:00:00,32.21525029533777,18,4,1
2024-01-05 18:15:00,30.569533601062595,18,4,1
2024-01-05 18:30:00,28.11737545585738,18,4,1
2024-01-05 18:45:00,32.2580394035409,18,4,1
2024-01-05 19:00:00,32.36009371387503,19,4,1
2024-01-05 19:15:00,27.130080168877043,19,4,1
2024-01-05 19:30:00,31.590437537863735,19,4,1
2024-01-05 19:45:00,29.29112651269011,19,4,1
2024-01-05 20:00:00,32.503367084299555,20,4,1
2024-01-05 20:15:00,29.51013239583506,20,4,1
2024-01-05 20:30:00,29.799538291560875,20,4,1
2024-01-05 20:45:00,28.565806127875934,20,4,1
2024-01-05 21:00:00,32.278056143570026,21,4,1
2024-01-05 21:15:00,30.591064071407423,21,4,1
2024-01-05 21:30:00,31.023387259085354,21,4,1
2024-01-05 21:45:00,29.88020282750027,21,4,1
2024-01-05 22:00:00,29.625920965367207,22,4,1
2024-01-05 22:15:00,30.049267473286562,22,4,1
2024-01-05 22:30:00,31.237696519585114,22,4,1
2024-01-05 22:45:00,31.711230238007026,22,4,1
2024-01-05 23:00:00,29.208473255905524,23,4,1
2024-01-05 23:15:00,27.506359926146885,23,4,1
2024-01-05 23:30:00,31.06800448167156,23,4,1
2024-01-05 23:45:00,30.164231979512916,23,4,1
2024-01-06 00:00:00,9.560444120379408,0,5,1
2024-01-06 00:15:00,9.898678745795745,0,5,1
2024-01-06 00:30:00,10.079154442480485,0,5,1
2024-01-06 00:45:00,10.069322987055175,0,5,1
2024-01-06 01:00:00,10.525546384935092,1,5,1
2024-01-06 01:15:00,9.507243738144078,1,5,1
2024-01-06 01:30:00,10.068704770651053,1,5,1
2024-01-06 01:45:00,9.831364000287245,1,5,1
2024-01-06 02:00:00,10.176039185044877,2,5,1
2024-01-06 02:15:00,10.580430449804876,2,5,1
2024-01-06 02:30:00,9.726528070524822,2,5,1
2024-01-06 02:45:00,10.340240596714661,2,5,1
2024-01-06 03:00:00,10.16180892760727,3,5,1
2024-01-06 03:15:00,9.329425507450424,3,5,1
2024-01-06 03:30:00,10.722908404613012,3,5,1
2024-01-06 03:45:00,9.518225828533717,3,5,1
2024-01-06 04:00:00,10.376573629479473,4,5,1
2024-01-06 04:15:00,10.302190077382617,4,5,1
2024-01-06 04:30:00,10.51343877609995,4,5,1
2024-01-06 04:45:00,10.96609474275745,4,5,1
2024-01-06 05:00:00,9.65310694814466,5,5,1
2024-01-06 05:15:00,10.643489726731902,5,5,1
2024-01-06 05:30:00,9.791589575607134,5,5,1
2024-01-06 05:45:00,9.789430709924217,5,5,1
2024-01-06 06:00:00,9.18186939595166,6,5,1
2024-01-06 06:15:00,9.474099088317953,6,5,1
2024-01-06 06:30:00,10.357456729671755,6,5,1
2024-01-06 06:45:00,10.1184257704659,6,5,1
2024-01-06 07:00:00,9.524760010182503,7,5,1
2024-01-06 07:15:00,9.938105016927892,7,5,1
2024-01-06 07:30:00,9.796148285803733,7,5,1
2024-01-06 07:45:00,10.548492132528557,7,5,1
2024-01-06 08:00:00,10.55268468054259,8,5,1
2024-01-06 08:15:00,9.890619850117044,8,5,1
2024-01-06 08:30:00,9.69170125935562,8,5,1
2024-01-06 08:45:00,10.07533624665966,8,5,1
2024-01-06 09:00:00,10.116621494420503,9,5,1
